Temperature (K),Red,Green,Blue
53100.0,0.6798976175619558,0.7264898316434312,1.0
53200.0,0.6798077814360363,0.7264088415761185,1.0
53300.0,0.6797183198400228,0.7263281879651159,1.0
53400.0,0.6796292304507241,0.7262478687309902,1.0
53500.0,0.6795405109640218,0.7261678818113168,1.0
53600.0,0.6794521590946775,0.7260882251605076,1.0
53700.0,0.679364172576137,0.7260088967496376,1.0
53800.0,0.679276549160342,0.7259298945662764,1.0
53900.0,0.6791892866175455,0.725851216614325,1.0
54000.0,0.6791023827361233,0.72577286091385,1.0
54100.0,0.6790158353223934,0.7256948255009188,1.0
54200.0,0.6789296422004307,0.7256171084274402,1.0
54300.0,0.678843801211896,0.7255397077610081,1.0
54400.0,0.6787583102158533,0.7254626215847417,1.0
54500.0,0.678673167088598,0.7253858479971317,1.0
54600.0,0.6785883697234852,0.725309385111888,1.0
54700.0,0.6785039160307562,0.7252332310577853,1.0
54800.0,0.6784198039373756,0.7251573839785186,1.0
54900.0,0.6783360313868622,0.7250818420325547,1.0
55000.0,0.6782525963391243,0.7250066033929803,1.0
55100.0,0.6781694967702975,0.7249316662473639,1.0
55200.0,0.6780867306725856,0.7248570287976118,1.0
55300.0,0.6780042960541034,0.7247826892598275,1.0
55400.0,0.6779221909387155,0.7247086458641689,1.0
55500.0,0.677840413365888,0.7246348968547193,1.0
55600.0,0.6777589613905292,0.7245614404893402,1.0
55700.0,0.6776778330828429,0.724488275039546,1.0
55800.0,0.6775970265281764,0.7244153987903665,1.0
55900.0,0.6775165398268761,0.7243428100402179,1.0
56000.0,0.6774363710941373,0.7242705071007709,1.0
56100.0,0.6773565184598636,0.7241984882968246,1.0
56200.0,0.6772769800685227,0.7241267519661784,1.0
56300.0,0.6771977540790047,0.7240552964595065,1.0
56400.0,0.6771188386644861,0.7239841201402363,1.0
56500.0,0.6770402320122879,0.7239132213844224,1.0
56600.0,0.6769619323237439,0.7238425985806288,1.0
56700.0,0.6768839378140612,0.7237722501298065,1.0
56800.0,0.6768062467121909,0.7237021744451778,1.0
56900.0,0.676728857260698,0.723632369952118,1.0
57000.0,0.6766517677156253,0.7235628350880385,1.0
57100.0,0.6765749763463712,0.7234935683022752,1.0
57200.0,0.6764984814355599,0.7234245680559749,1.0
57300.0,0.6764222812789151,0.7233558328219798,1.0
57400.0,0.6763463741851383,0.7232873610847234,1.0
57500.0,0.6762707584757841,0.7232191513401168,1.0
57600.0,0.6761954324851389,0.7231512020954406,1.0
57700.0,0.6761203945601021,0.7230835118692412,1.0
57800.0,0.6760456430600668,0.7230160791912225,1.0
57900.0,0.6759711763568016,0.7229489026021421,1.0
58000.0,0.6758969928343368,0.722881980653709,1.0
58100.0,0.6758230908888474,0.7228153119084805,1.0
58200.0,0.6757494689285398,0.7227488949397599,1.0
58300.0,0.6756761253735426,0.7226827283315018,1.0
58400.0,0.675603058655793,0.7226168106782083,1.0
58500.0,0.6755302672189266,0.7225511405848313,1.0
58600.0,0.6754577495181703,0.7224857166666796,1.0
58700.0,0.675385504020236,0.7224205375493213,1.0
58800.0,0.675313529203213,0.7223556018684893,1.0
58900.0,0.6752418235564603,0.7222909082699854,1.0
59000.0,0.6751703855805111,0.7222264554095943,1.0
59100.0,0.6750992137869619,0.7221622419529882,1.0
59200.0,0.675028306698374,0.7220982665756351,1.0
59300.0,0.6749576628481752,0.7220345279627111,1.0
59400.0,0.6748872807805554,0.7219710248090117,1.0
59500.0,0.674817159050376,0.7219077558188686,1.0
59600.0,0.6747472962230631,0.72184471970605,1.0
59700.0,0.6746776908745213,0.7217819151936957,1.0
59800.0,0.6746083415910328,0.721719341014213,1.0
59900.0,0.6745392469691623,0.721656995909203,1.0
60000.0,0.6744704056156692,0.7215948786293772,1.0
60100.0,0.6744018161474116,0.7215329879344708,1.0
60200.0,0.6743334771912564,0.7214713225931697,1.0
60300.0,0.6742653873839897,0.7214098813830206,1.0
60400.0,0.6741975453722279,0.7213486630903608,1.0
60500.0,0.6741299498123269,0.7212876665102314,1.0
60600.0,0.674062599370301,0.7212268904463068,1.0
60700.0,0.6739954927217275,0.7211663337108137,1.0
60800.0,0.6739286285516736,0.7211059951244572,1.0
60900.0,0.6738620055545999,0.7210458735163444,1.0
61000.0,0.6737956224342831,0.7209859677239089,1.0
61100.0,0.6737294779037339,0.720926276592838,1.0
61200.0,0.6736635706851137,0.7208667989770061,1.0
61300.0,0.6735978995096521,0.7208075337383884,1.0
61400.0,0.6735324631175692,0.7207484797470028,1.0
61500.0,0.6734672602579982,0.7206896358808367,1.0
61600.0,0.6734022896889007,0.7206310010257698,1.0
61700.0,0.6733375501769973,0.7205725740755162,1.0
61800.0,0.673273040497684,0.7205143539315452,1.0
61900.0,0.6732087594349603,0.7204563395030206,1.0
62000.0,0.6731447057813511,0.7203985297067309,1.0
62100.0,0.6730808783378367,0.7203409234670262,1.0
62200.0,0.6730172759137754,0.7202835197157484,1.0
62300.0,0.6729538973268318,0.720226317392168,1.0
62400.0,0.6728907414029047,0.7201693154429206,1.0
62500.0,0.6728278069760562,0.7201125128219427,1.0
62600.0,0.6727650928884423,0.72005590849041,1.0
62700.0,0.6727025979902399,0.7199995014166723,1.0
62800.0,0.6726403211395795,0.7199432905761944,1.0
62900.0,0.6725782612024792,0.7198872749514943,1.0
63000.0,0.6725164170527714,0.7198314535320833,1.0
63100.0,0.672454787572042,0.7197758253144055,1.0
63200.0,0.6723933716495593,0.7197203893017793,1.0
63300.0,0.6723321681822099,0.7196651445043374,1.0
63400.0,0.6722711760744358,0.7196100899389721,1.0
63500.0,0.672210394238167,0.7195552246292746,1.0
63600.0,0.6721498215927588,0.7195005476054783,1.0
63700.0,0.6720894570649306,0.7194460579044053,1.0
63800.0,0.6720292995887008,0.7193917545694117,1.0
63900.0,0.671969348105327,0.7193376366503249,1.0
64000.0,0.6719096015632432,0.7192837032033972,1.0
64100.0,0.6718500589180024,0.7192299532912493,1.0
64200.0,0.6717907191322109,0.7191763859828146,1.0
64300.0,0.6717315811754786,0.7191230003532927,1.0
64400.0,0.6716726440243476,0.7190697954840858,1.0
64500.0,0.6716139066622456,0.7190167704627578,1.0
64600.0,0.6715553680794231,0.7189639243829807,1.0
64700.0,0.6714970272728953,0.7189112563444765,1.0
64800.0,0.6714388832463883,0.7188587654529752,1.0
64900.0,0.6713809350102845,0.7188064508201647,1.0
65000.0,0.6713231815815613,0.7187543115636341,1.0
65100.0,0.6712656219837423,0.7187023468068304,1.0
65200.0,0.6712082552468437,0.7186505556790145,1.0
65300.0,0.6711510804073142,0.7185989373152013,1.0
65400.0,0.6710940965079869,0.7185474908561227,1.0
65500.0,0.6710373025980277,0.7184962154481784,1.0
65600.0,0.6709806977328785,0.718445110243386,1.0
65700.0,0.6709242809742103,0.7183941743993383,1.0
65800.0,0.6708680513898685,0.718343407079155,1.0
65900.0,0.6708120080538249,0.7182928074514423,1.0
66000.0,0.6707561500461271,0.7182423746902422,1.0
66100.0,0.6707004764528477,0.7181921079749923,1.0
66200.0,0.6706449863660363,0.7181420064904818,1.0
66300.0,0.6705896788836707,0.7180920694268058,1.0
66400.0,0.67053455310961,0.7180422959793247,1.0
66500.0,0.670479608153543,0.7179926853486197,1.0
66600.0,0.6704248431309463,0.7179432367404537,1.0
66700.0,0.6703702571630326,0.717893949365724,1.0
66800.0,0.6703158493767092,0.7178448224404285,1.0
66900.0,0.6702616189045275,0.717795855185618,1.0
67000.0,0.6702075648846398,0.7177470468273588,1.0
67100.0,0.6701536864607553,0.7176983965966912,1.0
67200.0,0.670099982782094,0.7176499037295934,1.0
67300.0,0.6700464530033445,0.7176015674669391,1.0
67400.0,0.6699930962846153,0.7175533870544539,1.0
67500.0,0.6699399117913986,0.7175053617426886,1.0
67600.0,0.6698868986945214,0.717457490786967,1.0
67700.0,0.6698340561701082,0.7174097734473609,1.0
67800.0,0.669781383399534,0.7173622089886417,1.0
67900.0,0.6697288795693864,0.7173147966802508,1.0
68000.0,0.6696765438714212,0.7172675357962572,1.0
68100.0,0.6696243755025242,0.717220425615327,1.0
68200.0,0.6695723736646709,0.717173465420682,1.0
68300.0,0.6695205375648842,0.7171266545000667,1.0
68400.0,0.6694688664151935,0.7170799921457085,1.0
68500.0,0.6694173594326005,0.7170334776542903,1.0
68600.0,0.6693660158390365,0.71698711032691,1.0
68700.0,0.6693148348613248,0.7169408894690468,1.0
68800.0,0.6692638157311402,0.716894814390528,1.0
68900.0,0.6692129576849768,0.7168488844054949,1.0
69000.0,0.6691622599641012,0.7168030988323679,1.0
69100.0,0.6691117218145266,0.7167574569938159,1.0
69200.0,0.6690613424869668,0.7167119582167212,1.0
69300.0,0.6690111212368032,0.7166666018321475,1.0
69400.0,0.6689610573240498,0.7166213871753082,1.0
69500.0,0.6689111500133142,0.7165763135855322,1.0
69600.0,0.6688613985737663,0.7165313804062371,1.0
69700.0,0.6688118022790992,0.716486586984892,1.0
69800.0,0.6687623604074958,0.7164419326729892,1.0
69900.0,0.6687130722415949,0.7163974168260139,1.0
70000.0,0.6686639370684564,0.716353038803411,1.0
70100.0,0.6686149541795278,0.7163087979685602,1.0
70200.0,0.6685661228706088,0.7162646936887366,1.0
70300.0,0.6685174424418211,0.7162207253350928,1.0
70400.0,0.668468912197573,0.7161768922826188,1.0
70500.0,0.6684205314465285,0.7161331939101208,1.0
70600.0,0.6683722995015722,0.7160896296001856,1.0
70700.0,0.6683242156797806,0.7160461987391581,1.0
70800.0,0.6682762793023874,0.7160029007171061,1.0
70900.0,0.6682284896947545,0.7159597349278004,1.0
71000.0,0.6681808461863379,0.7159167007686794,1.0
71100.0,0.6681333481106605,0.7158737976408258,1.0
71200.0,0.6680859948052773,0.7158310249489376,1.0
71300.0,0.6680387856117488,0.7157883821013004,1.0
71400.0,0.6679917198756068,0.7157458685097617,1.0
71500.0,0.66794479694633,0.715703483589705,1.0
71600.0,0.6678980161773092,0.715661226760022,1.0
71700.0,0.6678513769258205,0.7156190974430848,1.0
71800.0,0.6678048785529958,0.7155770950647232,1.0
71900.0,0.6677585204237938,0.7155352190541971,1.0
72000.0,0.6677123019069731,0.7154934688441719,1.0
72100.0,0.6676662223750616,0.7154518438706923,1.0
72200.0,0.6676202812043289,0.7154103435731567,1.0
72300.0,0.6675744777747609,0.7153689673942961,1.0
72400.0,0.6675288114700276,0.7153277147801436,1.0
72500.0,0.6674832816774618,0.7152865851800153,1.0
72600.0,0.6674378877880265,0.7152455780464824,1.0
72700.0,0.667392629196293,0.7152046928353513,1.0
72800.0,0.6673475053004093,0.7151639290056336,1.0
72900.0,0.667302515502077,0.7151232860195289,1.0
73000.0,0.6672576592065266,0.7150827633423996,1.0
73100.0,0.6672129358224854,0.7150423604427436,1.0
73200.0,0.6671683447621606,0.7150020767921784,1.0
73300.0,0.6671238854412064,0.7149619118654118,1.0
73400.0,0.6670795572787027,0.714921865140225,1.0
73500.0,0.6670353596971282,0.7148819360974455,1.0
73600.0,0.6669912921223375,0.7148421242209282,1.0
73700.0,0.6669473539835367,0.7148024289975332,1.0
73800.0,0.6669035447132544,0.7147628499170989,1.0
73900.0,0.6668598637473233,0.7147233864724284,1.0
74000.0,0.6668163105248556,0.7146840381592648,1.0
74100.0,0.6667728844882164,0.7146448044762674,1.0
74200.0,0.666729585083,0.7146056849249934,1.0
74300.0,0.6666864117580112,0.7145666790098772,1.0
74400.0,0.6666433639652364,0.7145277862382076,1.0
74500.0,0.666600441159827,0.7144890061201125,1.0
74600.0,0.6665576428000687,0.7144503381685279,1.0
74700.0,0.6665149683473675,0.7144117818991909,1.0
74800.0,0.6664724172662212,0.7143733368306114,1.0
74900.0,0.6664299890242015,0.7143350024840552,1.0
75000.0,0.666387683091927,0.7142967783835221,1.0
75100.0,0.6663454989430467,0.714258664055729,1.0
75200.0,0.6663034360542156,0.7142206590300886,1.0
75300.0,0.6662614939050748,0.7141827628386935,1.0
75400.0,0.6662196719782288,0.7141449750162936,1.0
75500.0,0.6661779697592239,0.7141072951002768,1.0
75600.0,0.6661363867365315,0.7140697226306557,1.0
75700.0,0.6660949224015209,0.7140322571500434,1.0
75800.0,0.6660535762484455,0.713994898203638,1.0
75900.0,0.6660123477744188,0.713957645339204,1.0
76000.0,0.6659712364793939,0.7139204981070545,1.0
76100.0,0.6659302418661455,0.7138834560600321,1.0
76200.0,0.6658893634402486,0.7138465187534927,1.0
76300.0,0.6658486007100587,0.7138096857452861,1.0
76400.0,0.6658079531866946,0.7137729565957416,1.0
76500.0,0.6657674203840169,0.7137363308676472,1.0
76600.0,0.6657270018186091,0.7136998081262357,1.0
76700.0,0.6656866970097594,0.7136633879391642,1.0
76800.0,0.6656465054794407,0.7136270698765016,1.0
76900.0,0.6656064267522922,0.7135908535107047,1.0
77000.0,0.6655664603556042,0.7135547384166133,1.0
77100.0,0.6655266058192941,0.7135187241714217,1.0
77200.0,0.6654868626758903,0.7134828103546671,1.0
77300.0,0.6654472304605192,0.7134469965482197,1.0
77400.0,0.6654077087108776,0.713411282336255,1.0
77500.0,0.6653682969672228,0.713375667305244,1.0
77600.0,0.6653289947723526,0.7133401510439404,1.0
77700.0,0.6652898016715861,0.7133047331433592,1.0
77800.0,0.6652507172127505,0.7132694131967656,1.0
77900.0,0.6652117409461585,0.7132341907996563,1.0
78000.0,0.6651728724245963,0.7131990655497459,1.0
78100.0,0.6651341112033019,0.7131640370469512,1.0
78200.0,0.6650954568399534,0.7131291048933777,1.0
78300.0,0.6650569088946483,0.7130942686933031,1.0
78400.0,0.6650184669298888,0.7130595280531606,1.0
78500.0,0.6649801305105654,0.7130248825815297,1.0
78600.0,0.66494189920394,0.7129903318891166,1.0
78700.0,0.6649037725796317,0.7129558755887448,1.0
78800.0,0.6648657502095981,0.712921513295334,1.0
78900.0,0.6648278316681201,0.7128872446258907,1.0
79000.0,0.6647900165317882,0.7128530691994945,1.0
79100.0,0.6647523043794856,0.7128189866372819,1.0
79200.0,0.6647146947923711,0.7127849965624323,1.0
79300.0,0.6646771873538667,0.7127510986001565,1.0
79400.0,0.6646397816496413,0.7127172923776828,1.0
79500.0,0.664602477267594,0.7126835775242404,1.0
79600.0,0.6645652737978417,0.7126499536710481,1.0
79700.0,0.6645281708327025,0.712616420451304,1.0
79800.0,0.6644911679666826,0.7125829775001672,1.0
79900.0,0.6644542647964586,0.7125496244547462,1.0
80000.0,0.6644174609208654,0.7125163609540878,1.0
80100.0,0.6643807559408843,0.7124831866391632,1.0
80200.0,0.6643441494596217,0.7124501011528537,1.0
80300.0,0.6643076410823021,0.7124171041399413,1.0
80400.0,0.664271230416252,0.7123841952470946,1.0
80500.0,0.6642349170708793,0.7123513741228507,1.0
80600.0,0.6641987006576722,0.7123186404176157,1.0
80700.0,0.6641625807901744,0.7122859937836392,1.0
80800.0,0.6641265570839775,0.7122534338750112,1.0
80900.0,0.6640906291567046,0.7122209603476435,1.0
81000.0,0.6640547966279987,0.7121885728592626,1.0
81100.0,0.664019059119509,0.7121562710693974,1.0
81200.0,0.6639834162548753,0.7121240546393616,1.0
81300.0,0.6639478676597199,0.7120919232322496,1.0
81400.0,0.6639124129616292,0.7120598765129204,1.0
81500.0,0.6638770517901464,0.7120279141479909,1.0
81600.0,0.6638417837767531,0.711996035805814,1.0
81700.0,0.6638066085548615,0.7119642411564809,1.0
81800.0,0.6637715257597971,0.7119325298717991,1.0
81900.0,0.6637365350287905,0.7119009016252857,1.0
82000.0,0.6637016360009634,0.7118693560921576,1.0
82100.0,0.6636668283173146,0.7118378929493152,1.0
82200.0,0.6636321116207126,0.7118065118753408,1.0
82300.0,0.6635974855558763,0.7117752125504755,1.0
82400.0,0.6635629497693702,0.7117439946566192,1.0
82500.0,0.6635285039095883,0.7117128578773144,1.0
82600.0,0.6634941476267434,0.7116818018977374,1.0
82700.0,0.6634598805728543,0.7116508264046858,1.0
82800.0,0.6634257024017365,0.71161993108657,1.0
82900.0,0.6633916127689906,0.711589115633406,1.0
83000.0,0.6633576113319861,0.711558379736796,1.0
83100.0,0.6633236977498561,0.7115277230899265,1.0
83200.0,0.6632898716834836,0.7114971453875574,1.0
83300.0,0.6632561327954893,0.7114666463260066,1.0
83400.0,0.663222480750222,0.7114362256031457,1.0
83500.0,0.663188915213745,0.7114058829183864,1.0
83600.0,0.6631554358538312,0.7113756179726748,1.0
83700.0,0.6631220423399429,0.7113454304684746,1.0
83800.0,0.6630887343432323,0.7113153201097688,1.0
83900.0,0.6630555115365194,0.7112852866020367,1.0
84000.0,0.6630223735942916,0.711255329652256,1.0
84100.0,0.6629893201926834,0.7112254489688827,1.0
84200.0,0.6629563510094754,0.7111956442618542,1.0
84300.0,0.6629234657240771,0.7111659152425681,1.0
84400.0,0.6628906640175205,0.7111362616238812,1.0
84500.0,0.6628579455724468,0.7111066831200945,1.0
84600.0,0.6628253100730985,0.7110771794469491,1.0
84700.0,0.6627927572053094,0.7110477503216132,1.0
84800.0,0.6627602866564947,0.7110183954626788,1.0
84900.0,0.6627278981156374,0.7109891145901436,1.0
85000.0,0.6626955912732837,0.71095990742541,1.0
85100.0,0.6626633658215303,0.7109307736912756,1.0
85200.0,0.6626312214540158,0.7109017131119186,1.0
85300.0,0.66259915786591,0.7108727254128984,1.0
85400.0,0.6625671747539063,0.710843810321138,1.0
85500.0,0.6625352718162089,0.7108149675649221,1.0
85600.0,0.6625034487525271,0.7107861968738836,1.0
85700.0,0.6624717052640641,0.7107574979790016,1.0
85800.0,0.6624400410535063,0.710728870612584,1.0
85900.0,0.6624084558250197,0.7107003145082706,1.0
86000.0,0.6623769492842316,0.7106718294010126,1.0
86100.0,0.6623455211382311,0.7106434150270754,1.0
86200.0,0.6623141710955534,0.7106150711240241,1.0
86300.0,0.6622828988661743,0.7105867974307168,1.0
86400.0,0.6622517041615003,0.7105585936872985,1.0
86500.0,0.6622205866943589,0.7105304596351905,1.0
86600.0,0.6621895461789924,0.7105023950170849,1.0
86700.0,0.6621585823310467,0.7104743995769353,1.0
86800.0,0.6621276948675628,0.7104464730599489,1.0
86900.0,0.6620968835069714,0.7104186152125819,1.0
87000.0,0.662066147969078,0.7103908257825253,1.0
87100.0,0.6620354879750653,0.7103631045187089,1.0
87200.0,0.6620049032474706,0.7103354511712776,1.0
87300.0,0.6619743935101898,0.7103078654915989,1.0
87400.0,0.6619439584884652,0.7102803472322501,1.0
87500.0,0.6619135979088713,0.710252896147004,1.0
87600.0,0.6618833114993184,0.7102255119908368,1.0
87700.0,0.6618530989890337,0.7101981945199055,1.0
87800.0,0.6618229601085589,0.7101709434915491,1.0
87900.0,0.661792894589742,0.7101437586642814,1.0
88000.0,0.6617629021657273,0.71011663979778,1.0
88100.0,0.6617329825709479,0.7100895866528817,1.0
88200.0,0.661703135541123,0.7100625989915785,1.0
88300.0,0.6616733608132418,0.710035676577005,1.0
88400.0,0.6616436581255606,0.7100088191734321,1.0
88500.0,0.6616140272175967,0.7099820265462673,1.0
88600.0,0.6615844678301165,0.7099552984620372,1.0
88700.0,0.6615549797051329,0.7099286346883921,1.0
88800.0,0.6615255625858928,0.709902034994089,1.0
88900.0,0.6614962162168728,0.7098754991489912,1.0
89000.0,0.6614669403437735,0.7098490269240623,1.0
89100.0,0.6614377347135062,0.7098226180913537,1.0
89200.0,0.6614085990741927,0.7097962724240043,1.0
89300.0,0.6613795331751524,0.7097699896962302,1.0
89400.0,0.6613505367669006,0.7097437696833236,1.0
89500.0,0.6613216096011356,0.7097176121616369,1.0
89600.0,0.6612927514307362,0.7096915169085867,1.0
89700.0,0.6612639620097528,0.7096654837026413,1.0
89800.0,0.6612352410933997,0.7096395123233152,1.0
89900.0,0.6612065884380525,0.709613602551167,1.0
90000.0,0.6611780038012335,0.7095877541677866,1.0
90100.0,0.6611494869416119,0.7095619669557942,1.0
90200.0,0.6611210376189969,0.7095362406988346,1.0
90300.0,0.6610926555943243,0.7095105751815668,1.0
90400.0,0.661064340629657,0.7094849701896613,1.0
90500.0,0.6610360924881767,0.7094594255097951,1.0
90600.0,0.6610079109341732,0.7094339409296417,1.0
90700.0,0.6609797957330436,0.7094085162378698,1.0
90800.0,0.6609517466512823,0.7093831512241336,1.0
90900.0,0.660923763456477,0.7093578456790716,1.0
91000.0,0.6608958459172983,0.7093325993942965,1.0
91100.0,0.6608679938034994,0.7093074121623921,1.0
91200.0,0.6608402068859046,0.7092822837769059,1.0
91300.0,0.6608124849364048,0.7092572140323445,1.0
91400.0,0.6607848277279526,0.7092322027241706,1.0
91500.0,0.6607572350345537,0.7092072496487917,1.0
91600.0,0.6607297066312628,0.7091823546035589,1.0
91700.0,0.6607022422941776,0.7091575173867607,1.0
91800.0,0.6606748418004309,0.7091327377976185,1.0
91900.0,0.6606475049281862,0.7091080156362768,1.0
92000.0,0.660620231456632,0.709083350703805,1.0
92100.0,0.6605930211659732,0.7090587428021845,1.0
92200.0,0.6605658738374302,0.7090341917343108,1.0
92300.0,0.6605387892532286,0.7090096973039827,1.0
92400.0,0.6605117671965935,0.7089852593158977,1.0
92500.0,0.6604848074517494,0.7089608775756513,1.0
92600.0,0.6604579098039062,0.7089365518897272,1.0
92700.0,0.6604310740392609,0.7089122820654948,1.0
92800.0,0.6604042999449853,0.7088880679112002,1.0
92900.0,0.6603775873092277,0.708863909235969,1.0
93000.0,0.6603509359211014,0.7088398058497924,1.0
93100.0,0.6603243455706815,0.7088157575635287,1.0
93200.0,0.6602978160490004,0.7087917641888957,1.0
93300.0,0.6602713471480404,0.7087678255384657,1.0
93400.0,0.6602449386607284,0.7087439414256594,1.0
93500.0,0.6602185903809344,0.7087201116647491,1.0
93600.0,0.6601923021034606,0.708696336070841,1.0
93700.0,0.6601660736240373,0.7086726144598786,1.0
93800.0,0.6601399047393235,0.7086489466486406,1.0
93900.0,0.6601137952468926,0.7086253324547268,1.0
94000.0,0.6600877449452346,0.708601771696562,1.0
94100.0,0.6600617536337475,0.708578264193388,1.0
94200.0,0.6600358211127324,0.7085548097652585,1.0
94300.0,0.6600099471833901,0.7085314082330351,1.0
94400.0,0.6599841316478139,0.7085080594183841,1.0
94500.0,0.6599583743089851,0.70848476314377,1.0
94600.0,0.6599326749707695,0.7084615192324525,1.0
94700.0,0.6599070334379096,0.708438327508479,1.0
94800.0,0.6598814495160255,0.708415187796687,1.0
94900.0,0.6598559230116023,0.7083920999226923,1.0
95000.0,0.6598304537319897,0.708369063712888,1.0
95100.0,0.6598050414853984,0.7083460789944416,1.0
95200.0,0.6597796860808917,0.7083231455952875,1.0
95300.0,0.6597543873283827,0.7083002633441248,1.0
95400.0,0.6597291450386303,0.7082774320704127,1.0
95500.0,0.6597039590232331,0.7082546516043663,1.0
95600.0,0.6596788290946254,0.7082319217769517,1.0
95700.0,0.6596537550660707,0.7082092424198827,1.0
95800.0,0.6596287367516618,0.7081866133656158,1.0
95900.0,0.6596037739663122,0.708164034447349,1.0
96000.0,0.6595788665257519,0.7081415054990134,1.0
96100.0,0.6595540142465237,0.7081190263552706,1.0
96200.0,0.6595292169459807,0.7080965968515119,1.0
96300.0,0.6595044744422767,0.7080742168238494,1.0
96400.0,0.659479786554368,0.7080518861091162,1.0
96500.0,0.6594551531020043,0.7080296045448586,1.0
96600.0,0.6594305739057255,0.7080073719693362,1.0
96700.0,0.6594060487868604,0.7079851882215142,1.0
96800.0,0.6593815775675177,0.7079630531410648,1.0
96900.0,0.6593571600705836,0.7079409665683544,1.0
97000.0,0.6593327961197208,0.7079189283444514,1.0
97100.0,0.6593084855393578,0.7078969383111116,1.0
97200.0,0.659284228154691,0.7078749963107821,1.0
97300.0,0.659260023791676,0.7078531021865927,1.0
97400.0,0.6592358722770278,0.7078312557823574,1.0
97500.0,0.6592117734382107,0.7078094569425627,1.0
97600.0,0.6591877271034408,0.707787705512373,1.0
97700.0,0.6591637331016773,0.7077660013376209,1.0
97800.0,0.6591397912626213,0.7077443442648051,1.0
97900.0,0.6591159014167087,0.7077227341410878,1.0
98000.0,0.6590920633951103,0.70770117081429,1.0
98100.0,0.6590682770297243,0.7076796541328894,1.0
98200.0,0.6590445421531735,0.7076581839460134,1.0
98300.0,0.659020858598802,0.7076367601034405,1.0
98400.0,0.6589972262006724,0.7076153824555942,1.0
98500.0,0.6589736447935584,0.707594050853539,1.0
98600.0,0.6589501142129439,0.7075727651489763,1.0
98700.0,0.6589266342950194,0.7075515251942464,1.0
98800.0,0.6589032048766752,0.7075303308423161,1.0
98900.0,0.6588798257955014,0.7075091819467849,1.0
99000.0,0.6588564968897811,0.707488078361873,1.0
99100.0,0.6588332179984902,0.7074670199424262,1.0
99200.0,0.6588099889612896,0.7074460065439054,1.0
99300.0,0.6587868096185238,0.7074250380223872,1.0
99400.0,0.6587636798112181,0.7074041142345607,1.0
99500.0,0.6587405993810725,0.7073832350377223,1.0
99600.0,0.6587175681704611,0.7073624002897742,1.0
99700.0,0.6586945860224245,0.7073416098492197,1.0
99800.0,0.6586716527806714,0.7073208635751623,1.0
99900.0,0.6586487682895713,0.7073001613272994,1.0
100000.0,0.6586259323941515,0.7072795029659231,1.0
